instance_id,image_id,category_id,area,bbox_x,bbox_y,bbox_w,bbox_h
138148,8177,18,702,565.0,364.0,29.0,43.0
138149,8177,1,12137,452.0,195.0,225.0,176.0
138150,8177,31,2188,452.0,202.0,42.0,83.0
138151,8177,31,2030,629.0,206.0,48.0,85.0
138152,8177,33,406,543.0,220.0,40.0,18.0
138153,8179,33,356,308.0,214.0,85.0,12.0
138154,8179,10,118346,227.0,211.0,301.0,664.0
138155,8179,23,147,323.0,868.0,33.0,7.0
138156,8182,33,1470,231.0,170.0,75.0,33.0
138157,8182,33,754,215.0,184.0,104.0,41.0
138158,8182,10,116254,183.0,184.0,212.0,728.0
138159,8182,31,13216,149.0,205.0,57.0,355.0
138160,8182,31,13570,343.0,200.0,80.0,352.0
138161,8182,1,29441,149.0,170.0,274.0,390.0
138162,8182,24,6445,120.0,586.0,77.0,129.0
138163,8182,23,3459,264.0,910.0,56.0,83.0
138164,8182,23,4897,207.0,876.0,62.0,108.0
138165,8182,32,654,206.0,421.0,50.0,16.0
138166,8182,32,431,321.0,408.0,33.0,22.0
138167,8183,33,335,374.0,280.0,63.0,24.0
138168,8183,10,47829,316.0,280.0,207.0,467.0
138169,8183,23,3189,194.0,843.0,112.0,142.0
138170,8183,23,2927,454.0,859.0,110.0,126.0
138171,8199,7,49308,183.0,641.0,285.0,314.0
138172,8199,1,38626,243.0,321.0,207.0,359.0
138173,8199,33,458,243.0,321.0,123.0,74.0
138174,8204,7,15182,197.0,491.0,162.0,121.0
138175,8204,18,307,300.0,360.0,30.0,20.0
138176,8204,23,2936,252.0,860.0,55.0,86.0
138177,8204,23,3472,206.0,871.0,54.0,100.0
138178,8204,32,618,325.0,518.0,30.0,30.0
138179,8204,32,1151,217.0,510.0,48.0,32.0
138180,8204,42,15,244.0,522.0,5.0,5.0
138181,8204,42,14,217.0,536.0,4.0,5.0
138182,8204,35,23,296.0,524.0,5.0,10.0
138183,8204,1,5295,222.0,338.0,126.0,137.0
138184,8204,33,133,242.0,338.0,58.0,56.0
138185,8226,23,748,461.0,913.0,42.0,30.0
138186,8226,23,1137,406.0,913.0,48.0,30.0
138187,8226,10,42904,305.0,248.0,235.0,362.0
138188,8226,31,2698,490.0,264.0,50.0,112.0
138189,8226,31,1622,305.0,264.0,45.0,85.0
138190,8226,19,1552,434.0,493.0,32.0,91.0
138191,8226,33,307,404.0,266.0,63.0,16.0
138192,2640,23,608,471.0,632.0,45.0,49.0
138193,2640,23,469,475.0,615.0,68.0,47.0
138194,2640,22,1568,476.0,603.0,39.0,78.0
138195,2640,22,1083,498.0,589.0,43.0,70.0
138196,2640,35,313,473.0,254.0,55.0,115.0
138197,2640,29,1990,470.0,214.0,78.0,70.0
138198,2640,35,52,459.0,310.0,15.0,10.0
138199,2640,32,228,467.0,324.0,19.0,19.0
138200,2640,19,777,452.0,341.0,28.0,52.0
138201,2640,19,761,562.0,348.0,15.0,65.0
138202,2640,35,116,430.0,367.0,10.0,45.0
138203,2640,8,17758,451.0,327.0,118.0,203.0
138204,2640,33,524,490.0,178.0,32.0,32.0
138205,2640,31,5031,427.0,219.0,38.0,195.0
138206,2640,31,2495,543.0,200.0,77.0,110.0
138207,2640,1,2099,489.0,178.0,56.0,149.0
138208,2640,4,19168,427.0,200.0,193.0,214.0
138209,2987,23,1310,305.0,897.0,50.0,77.0
138210,2987,23,534,354.0,906.0,28.0,27.0
138211,2987,7,11544,253.0,478.0,186.0,95.0
138212,2987,4,47488,220.0,197.0,257.0,228.0
138213,2987,35,1552,335.0,214.0,12.0,211.0
138214,2987,0,25801,204.0,174.0,283.0,344.0
138215,2987,31,6324,220.0,217.0,47.0,186.0
138216,2987,31,6724,421.0,214.0,56.0,177.0
138217,2987,28,2113,304.0,174.0,83.0,55.0
138218,2987,31,5133,204.0,392.0,58.0,126.0
138219,2987,31,4673,432.0,373.0,55.0,116.0
138220,2987,21,21770,262.0,550.0,88.0,402.0
138221,2987,21,16996,342.0,566.0,90.0,347.0
138222,3556,10,11316,277.0,202.0,104.0,441.0
138223,3556,23,854,327.0,888.0,37.0,30.0
138224,3556,23,1109,286.0,937.0,46.0,29.0
138225,3556,31,10022,406.0,240.0,59.0,295.0
138226,3556,31,11007,179.0,228.0,74.0,290.0
138227,3556,24,5287,220.0,394.0,63.0,127.0
138228,3556,9,83232,179.0,162.0,286.0,482.0
138229,3556,33,76,329.0,202.0,20.0,5.0
138230,3604,23,1257,316.0,869.0,48.0,90.0
138231,3604,23,382,324.0,856.0,44.0,53.0
138232,3604,10,70613,236.0,269.0,204.0,453.0
138233,3604,33,1854,272.0,269.0,139.0,41.0
138234,3604,15,11206,220.0,74.0,250.0,321.0
138235,3604,43,48265,251.0,284.0,189.0,371.0
138236,4100,1,29777,221.0,180.0,167.0,252.0
138237,4100,33,2470,247.0,180.0,128.0,78.0
138238,4100,31,16489,396.0,195.0,74.0,347.0
138239,4100,9,87006,26.0,181.0,444.0,494.0
138240,4100,6,63029,208.0,405.0,181.0,531.0
138241,4212,6,78035,89.0,620.0,391.0,403.0
138242,4212,18,509,453.0,784.0,48.0,22.0
138243,4212,31,15404,484.0,326.0,108.0,283.0
138244,4212,31,14931,200.0,246.0,76.0,287.0
138245,4212,1,115878,200.0,231.0,392.0,431.0
138246,4212,33,1856,349.0,236.0,169.0,131.0
138247,4212,42,54,527.0,278.0,8.0,13.0
138248,4212,42,48,553.0,295.0,8.0,11.0
138249,4212,42,61,579.0,317.0,8.0,13.0
138250,4212,42,81,273.0,236.0,16.0,10.0
138251,4212,42,40,306.0,234.0,14.0,6.0
138252,4212,42,59,335.0,231.0,14.0,7.0
138253,4831,31,2168,570.0,274.0,62.0,64.0
138254,4831,31,463,671.0,291.0,19.0,49.0
138255,4831,23,5001,433.0,540.0,72.0,106.0
138256,4831,22,6,670.0,601.0,5.0,2.0
138257,4831,22,231,472.0,549.0,18.0,31.0
138258,4831,6,26429,474.0,410.0,280.0,240.0
138259,4831,1,18689,489.0,265.0,200.0,227.0
138260,4831,23,5425,653.0,519.0,146.0,127.0
138261,4831,33,396,649.0,273.0,21.0,68.0
138262,4831,18,350,733.0,482.0,27.0,32.0
138263,4930,33,1069,160.0,313.0,177.0,102.0
138264,4930,23,5099,477.0,828.0,165.0,104.0
138265,4930,23,2330,115.0,896.0,136.0,98.0
138266,4930,10,52995,26.0,313.0,327.0,349.0
138267,4937,1,26122,210.0,186.0,230.0,210.0
138268,4937,7,18978,284.0,386.0,197.0,184.0
138269,4937,42,17,318.0,452.0,5.0,5.0
138270,4937,42,9,411.0,425.0,4.0,4.0
138271,4937,33,421,314.0,207.0,53.0,32.0
138272,4937,32,840,288.0,451.0,35.0,34.0
138273,4937,32,923,411.0,401.0,44.0,43.0
138274,4937,31,1911,210.0,186.0,47.0,98.0
138275,4937,31,2383,392.0,221.0,48.0,80.0
138276,4937,23,5073,350.0,841.0,69.0,137.0
138277,4937,23,2311,401.0,845.0,52.0,104.0
138278,4958,6,28049,184.0,901.0,356.0,122.0
138279,4958,32,734,441.0,732.0,54.0,25.0
138280,4958,32,4152,185.0,755.0,92.0,60.0
138281,4958,31,29464,117.0,427.0,91.0,495.0
138282,4958,31,29362,471.0,401.0,102.0,494.0
138283,4958,32,324,520.0,899.0,20.0,32.0
138284,4958,32,117,188.0,921.0,8.0,25.0
138285,4958,4,214969,117.0,346.0,456.0,602.0
138286,4958,16,6277,299.0,400.0,60.0,174.0
138287,4958,0,9463,269.0,341.0,120.0,204.0
138288,4958,28,4782,269.0,341.0,121.0,102.0
138289,4958,29,25918,208.0,350.0,258.0,349.0
138290,4967,10,78131,204.0,209.0,248.0,562.0
138291,4967,19,6095,260.0,426.0,138.0,164.0
138292,4967,28,2064,285.0,209.0,79.0,72.0
138293,4967,31,1685,204.0,266.0,36.0,79.0
138294,4967,31,3122,385.0,250.0,67.0,81.0
138295,4967,23,2045,318.0,894.0,58.0,124.0
138296,4967,23,2583,379.0,889.0,71.0,127.0
138297,4967,24,9995,189.0,647.0,104.0,230.0
138298,4979,10,32987,300.0,342.0,191.0,269.0
138299,4979,33,606,311.0,342.0,170.0,10.0
138300,4979,23,2333,345.0,844.0,68.0,87.0
138301,4979,23,2127,250.0,857.0,61.0,94.0
138302,4979,31,2482,439.0,346.0,52.0,72.0
138303,4979,31,808,305.0,347.0,21.0,72.0
138304,5029,8,151103,410.0,230.0,592.0,451.0
138305,5029,34,406,772.0,274.0,20.0,39.0
138306,5029,19,10198,788.0,262.0,201.0,92.0
138307,5029,32,1308,906.0,334.0,45.0,58.0
138308,5029,23,7101,247.0,561.0,180.0,120.0
138309,5029,24,20013,237.0,247.0,181.0,164.0
138310,5029,1,31046,681.0,9.0,262.0,266.0
138311,5059,23,1643,261.0,899.0,48.0,74.0
138312,5059,23,570,253.0,854.0,22.0,61.0
138313,5059,10,147037,55.0,221.0,340.0,704.0
138314,5059,44,4545,198.0,354.0,64.0,129.0
138315,5059,33,1113,213.0,242.0,132.0,47.0
138316,7350,24,8257,552.0,121.0,98.0,196.0
138317,7350,31,4689,523.0,123.0,107.0,136.0
138318,7350,23,3555,666.0,490.0,45.0,111.0
138319,7350,24,11791,676.0,233.0,143.0,154.0
138320,7350,31,3127,690.0,140.0,58.0,135.0
138321,7350,25,1887,643.0,93.0,72.0,54.0
138322,7350,27,1730,623.0,107.0,113.0,50.0
138323,7350,21,4019,674.0,359.0,49.0,137.0
138324,7350,9,22920,523.0,107.0,225.0,295.0
138325,7350,23,1786,628.0,488.0,32.0,105.0
138326,7350,21,2954,635.0,354.0,52.0,139.0
138327,7351,8,26667,483.0,416.0,226.0,224.0
138328,7351,24,12268,423.0,125.0,256.0,469.0
138329,7351,0,90924,447.0,60.0,325.0,419.0
138330,7351,36,3965,522.0,137.0,94.0,62.0
138331,7351,36,4108,650.0,154.0,81.0,71.0
138332,7351,31,16204,447.0,79.0,72.0,323.0
138333,7351,31,3753,718.0,129.0,54.0,182.0
138334,7351,28,1693,600.0,60.0,70.0,52.0
138335,7364,10,62330,406.0,209.0,152.0,704.0
138336,7364,23,2656,451.0,856.0,102.0,84.0
138337,7364,33,289,467.0,209.0,54.0,15.0
138338,7364,23,1286,380.0,856.0,75.0,38.0
138339,7372,28,1280,107.0,388.0,59.0,47.0
138340,7372,31,33924,354.0,341.0,185.0,321.0
138341,7372,31,9244,0.0,532.0,62.0,218.0
138342,7372,32,5571,0.0,457.0,83.0,86.0
138343,7372,4,173882,0.0,323.0,539.0,655.0
138344,7372,1,22605,114.0,323.0,198.0,444.0
138345,7372,33,1805,114.0,323.0,62.0,51.0
138346,7372,8,55844,12.0,754.0,384.0,269.0
138347,7372,24,22651,342.0,426.0,159.0,597.0
138348,7372,32,1590,299.0,431.0,52.0,53.0
138349,7372,36,4171,67.0,603.0,53.0,105.0
138350,7372,36,4290,35.0,710.0,98.0,73.0
138351,7372,36,1855,305.0,521.0,46.0,52.0
138352,7372,36,799,349.0,536.0,16.0,105.0
138353,7372,13,11397,0.0,10.0,248.0,102.0
138354,7405,39,1489,253.0,318.0,44.0,45.0
138355,7405,39,1077,126.0,434.0,38.0,40.0
138356,7405,39,1420,155.0,513.0,37.0,54.0
138357,7405,39,991,271.0,549.0,32.0,46.0
138358,7405,39,468,164.0,642.0,14.0,47.0
138359,7405,39,2707,322.0,583.0,62.0,85.0
138360,7405,39,1302,291.0,706.0,36.0,59.0
138361,7405,10,131413,20.0,245.0,404.0,546.0
138362,7405,23,1368,246.0,799.0,40.0,112.0
138363,7405,23,1224,202.0,896.0,45.0,77.0
138364,7405,33,471,236.0,267.0,74.0,21.0
138365,7421,33,308,308.0,226.0,99.0,45.0
138366,7421,23,1089,289.0,797.0,33.0,102.0
138367,7421,23,2319,294.0,887.0,59.0,75.0
138368,7421,10,73518,248.0,226.0,195.0,488.0
138369,7455,23,6899,201.0,874.0,142.0,84.0
138370,7455,23,7017,257.0,951.0,160.0,72.0
138371,7455,22,411,359.0,968.0,49.0,28.0
138372,7455,22,394,275.0,886.0,55.0,32.0
138373,7455,32,324,293.0,478.0,17.0,41.0
138374,7455,24,30318,389.0,253.0,165.0,436.0
138375,7455,7,1417,270.0,447.0,145.0,192.0
138376,7455,40,11144,234.0,525.0,175.0,207.0
138377,7455,9,38475,234.0,240.0,270.0,492.0
138378,7479,31,2535,566.0,244.0,54.0,86.0
138379,7479,31,1667,414.0,242.0,38.0,77.0
138380,7479,32,408,524.0,287.0,43.0,15.0
138381,7479,15,251,555.0,134.0,12.0,28.0
138382,7479,13,826,472.0,151.0,75.0,25.0
138383,7479,10,61442,414.0,217.0,206.0,404.0
138384,7479,28,2933,458.0,217.0,114.0,52.0
138385,7479,36,311,533.0,299.0,25.0,21.0
138386,7502,33,431,310.0,242.0,109.0,17.0
138387,7502,17,2140,472.0,424.0,38.0,133.0
138388,7502,17,849,283.0,437.0,18.0,98.0
138389,7502,24,13113,396.0,242.0,109.0,298.0
138390,7502,23,3458,374.0,808.0,41.0,109.0
138391,7502,23,290,367.0,828.0,8.0,70.0
138392,7502,43,16064,318.0,540.0,178.0,156.0
138393,7502,10,56053,286.0,242.0,210.0,454.0
138394,7502,21,5525,342.0,662.0,53.0,170.0
138395,7502,21,3235,387.0,675.0,38.0,146.0
138396,7506,6,41590,161.0,429.0,301.0,353.0
138397,7506,1,8712,253.0,251.0,116.0,185.0
138398,7506,23,3243,409.0,762.0,95.0,67.0
138399,7506,23,2925,159.0,764.0,87.0,62.0
138400,7506,33,118,271.0,251.0,46.0,11.0
138401,7512,33,4724,226.0,338.0,168.0,263.0
138402,7512,10,78943,154.0,338.0,507.0,587.0
138403,7528,14,10081,691.0,0.0,167.0,161.0
138404,7528,13,2478,709.0,41.0,92.0,62.0
138405,7528,1,974,702.0,279.0,32.0,73.0
138406,7528,0,40697,531.0,151.0,358.0,447.0
138407,7528,6,37130,526.0,330.0,332.0,241.0
138408,7528,32,757,636.0,269.0,36.0,33.0
138409,7528,23,7609,512.0,552.0,115.0,107.0
138410,7528,23,5625,624.0,561.0,89.0,99.0
138411,7528,31,11099,721.0,198.0,146.0,194.0
138412,7528,31,7597,531.0,174.0,112.0,161.0
138413,7528,28,689,734.0,183.0,26.0,50.0
138414,7533,23,1390,324.0,901.0,46.0,90.0
138415,7533,23,1249,298.0,841.0,28.0,123.0
138416,7533,35,48,457.0,303.0,4.0,15.0
138417,7533,31,9936,454.0,216.0,66.0,312.0
138418,7533,31,10583,186.0,240.0,64.0,313.0
138419,7533,35,106,442.0,417.0,12.0,27.0
138420,7533,29,11504,195.0,156.0,300.0,140.0
138421,7533,33,2970,296.0,139.0,89.0,56.0
138422,7533,1,20952,230.0,139.0,193.0,241.0
138423,7533,31,1305,385.0,292.0,38.0,72.0
138424,7533,31,540,230.0,354.0,44.0,26.0
138425,7533,4,45129,186.0,156.0,334.0,397.0
138426,7533,19,3858,278.0,344.0,138.0,47.0
138427,7533,34,1099,329.0,356.0,37.0,35.0
138428,7533,8,49683,228.0,372.0,239.0,272.0
138429,7533,21,9079,302.0,621.0,100.0,304.0
138430,7533,21,16314,274.0,607.0,88.0,359.0
138431,7553,6,6608,447.0,363.0,151.0,125.0
138432,7553,22,128,522.0,442.0,19.0,13.0
138433,7553,23,857,508.0,451.0,51.0,36.0
138434,7553,22,580,579.0,480.0,32.0,31.0
138435,7553,23,1143,579.0,501.0,56.0,39.0
138436,7553,0,7729,441.0,327.0,125.0,119.0
138437,7553,31,2484,476.0,336.0,86.0,51.0
138438,7553,31,511,520.0,331.0,47.0,29.0
138439,7625,10,74047,214.0,311.0,292.0,599.0
138440,7625,33,92,268.0,311.0,52.0,16.0
138441,7625,7,7875,222.0,422.0,80.0,137.0
138442,7625,23,3156,205.0,873.0,81.0,89.0
138443,7625,23,675,438.0,862.0,64.0,66.0
138444,7625,15,1965,251.0,167.0,83.0,54.0
138445,7648,17,7599,157.0,388.0,180.0,87.0
138446,7648,17,4169,431.0,384.0,48.0,196.0
138447,7648,23,2355,366.0,879.0,63.0,89.0
138448,7648,23,1720,310.0,921.0,55.0,54.0
138449,7648,10,71477,275.0,415.0,186.0,518.0
138450,7648,15,44790,151.0,116.0,300.0,325.0
138451,7674,23,2692,291.0,900.0,56.0,59.0
138452,7674,23,3361,355.0,880.0,56.0,75.0
138453,7674,22,470,357.0,868.0,38.0,17.0
138454,7674,22,456,301.0,889.0,39.0,21.0
138455,7674,6,49137,241.0,500.0,198.0,395.0
138456,7674,31,4268,422.0,231.0,61.0,120.0
138457,7674,31,5185,184.0,230.0,69.0,127.0
138458,7674,33,200,285.0,191.0,100.0,20.0
138459,7674,1,62365,184.0,191.0,299.0,328.0
138460,7674,14,4001,292.0,51.0,93.0,65.0
138461,7674,32,591,408.0,558.0,31.0,46.0
138462,7674,32,340,247.0,589.0,22.0,22.0
138463,7696,4,231260,162.0,287.0,519.0,692.0
138464,7696,28,3129,286.0,287.0,151.0,130.0
138465,7696,31,38893,566.0,357.0,115.0,533.0
138466,7696,31,20884,162.0,444.0,96.0,524.0
138467,7696,32,7652,492.0,558.0,108.0,220.0
138468,7696,32,1191,187.0,629.0,19.0,143.0
138469,7696,35,4137,378.0,396.0,90.0,583.0
138470,7696,35,2800,271.0,417.0,44.0,539.0
138471,7696,35,436,649.0,492.0,32.0,51.0
138472,7696,2,53141,254.0,341.0,410.0,644.0
138473,7696,33,2234,305.0,341.0,89.0,69.0
138474,7696,31,655,575.0,836.0,89.0,62.0
138475,7696,1,1095,311.0,338.0,90.0,48.0
138476,7696,33,1095,311.0,338.0,90.0,48.0
138477,7696,24,17930,487.0,341.0,194.0,670.0
138478,7696,14,20522,251.0,47.0,186.0,203.0
138479,7707,23,420,348.0,772.0,27.0,50.0
138480,7707,10,76218,190.0,184.0,291.0,408.0
138481,7707,10,32659,265.0,472.0,151.0,365.0
138482,7707,23,1190,281.0,832.0,53.0,51.0
138483,7707,31,11018,402.0,191.0,79.0,245.0
138484,7707,31,13306,190.0,199.0,75.0,393.0
138485,7707,33,691,268.0,184.0,119.0,36.0
138486,7707,37,67,326.0,226.0,11.0,9.0
138487,7707,37,516,417.0,389.0,25.0,44.0
138488,7707,37,591,443.0,388.0,24.0,48.0
138489,7707,37,510,217.0,548.0,27.0,44.0
138490,7707,37,532,195.0,388.0,34.0,48.0
138491,7707,37,199,260.0,308.0,9.0,38.0
138492,7707,37,191,245.0,358.0,14.0,22.0
138493,7707,37,103,251.0,368.0,9.0,18.0
138494,7725,31,63,691.0,398.0,3.0,25.0
138495,7725,19,7048,547.0,401.0,148.0,190.0
138496,7725,32,967,548.0,438.0,36.0,32.0
138497,7725,31,7059,493.0,234.0,66.0,198.0
138498,7725,31,4167,701.0,260.0,48.0,164.0
138499,7725,29,5364,596.0,231.0,95.0,177.0
138500,7725,13,1723,581.0,165.0,82.0,31.0
138501,7725,8,41746,462.0,566.0,245.0,217.0
138502,7725,18,255,704.0,486.0,25.0,23.0
138503,7725,23,4408,400.0,867.0,73.0,111.0
138504,7725,23,4450,587.0,870.0,60.0,106.0
138505,7725,24,10345,687.0,249.0,84.0,380.0
138506,7725,9,55247,493.0,231.0,256.0,362.0
138507,7734,4,41326,66.0,205.0,284.0,320.0
138508,7734,33,243,167.0,205.0,86.0,26.0
138509,7734,10,61033,86.0,247.0,226.0,423.0
138510,7734,33,298,174.0,247.0,60.0,14.0
138511,7734,23,1540,218.0,837.0,28.0,134.0
138512,7734,23,5324,170.0,860.0,54.0,132.0
138513,7734,21,11324,142.0,651.0,64.0,230.0
138514,7734,21,8812,200.0,661.0,58.0,220.0
138515,7738,33,803,282.0,285.0,72.0,25.0
138516,7738,23,979,288.0,860.0,39.0,67.0
138517,7738,23,167,324.0,879.0,11.0,23.0
138518,7738,10,82398,216.0,285.0,257.0,557.0
138519,7742,28,8596,695.0,192.0,134.0,112.0
138520,7742,35,2106,752.0,253.0,110.0,365.0
138521,7742,36,1105,841.0,350.0,40.0,39.0
138522,7742,35,770,673.0,238.0,58.0,220.0
138523,7742,1,50195,570.0,248.0,397.0,433.0
138524,7742,33,13,729.0,264.0,5.0,5.0
138525,7742,31,28597,831.0,264.0,135.0,417.0
138526,7742,31,2283,570.0,318.0,45.0,153.0
138527,7742,0,8715,622.0,485.0,221.0,150.0
138528,7742,6,69128,394.0,367.0,448.0,314.0
138529,7742,5,53589,636.0,192.0,310.0,489.0
138530,7742,32,332,798.0,648.0,41.0,33.0
138531,7742,14,15109,588.0,0.0,235.0,116.0
138532,7770,33,391,311.0,243.0,86.0,32.0
138533,7770,1,25360,271.0,243.0,177.0,199.0
138534,7770,31,2323,410.0,255.0,38.0,104.0
138535,7770,31,1988,271.0,251.0,27.0,100.0
138536,7770,8,27613,275.0,431.0,134.0,326.0
138537,7770,24,5937,231.0,493.0,67.0,141.0
138538,7770,23,2721,310.0,752.0,39.0,90.0
138539,7770,23,1249,345.0,719.0,33.0,85.0
138540,7775,15,50,381.0,451.0,9.0,9.0
138541,7775,13,105,425.0,467.0,34.0,16.0
138542,7775,31,3512,363.0,571.0,61.0,76.0
138543,7775,1,16100,363.0,558.0,125.0,186.0
138544,7775,7,898,377.0,722.0,98.0,39.0
138545,7775,23,1983,479.0,923.0,75.0,49.0
138546,7775,23,2060,279.0,923.0,80.0,51.0
138547,7775,33,101,375.0,558.0,67.0,20.0
138548,7826,13,541,384.0,99.0,60.0,22.0
138549,7826,0,250,419.0,140.0,27.0,57.0
138550,7826,4,18431,389.0,133.0,146.0,233.0
138551,7826,6,12913,389.0,400.0,175.0,222.0
138552,7826,24,3114,375.0,427.0,136.0,120.0
138553,7826,24,14896,400.0,259.0,121.0,209.0
138554,7826,29,1277,401.0,133.0,63.0,121.0
138555,7826,28,185,422.0,140.0,24.0,38.0
138556,7826,31,7709,389.0,162.0,107.0,131.0
138557,7826,23,2306,352.0,613.0,95.0,39.0
138558,7826,23,2576,537.0,538.0,56.0,96.0
138559,7826,32,134,418.0,204.0,17.0,13.0
138560,7826,32,139,432.0,297.0,52.0,9.0
138561,7843,4,109043,54.0,420.0,448.0,555.0
138562,7843,1,24109,209.0,467.0,162.0,349.0
138563,7843,33,1702,260.0,467.0,111.0,72.0
138564,7843,27,7359,172.0,420.0,257.0,130.0
138565,7843,32,2275,390.0,838.0,86.0,95.0
138566,7843,31,29370,248.0,553.0,224.0,387.0
138567,7843,31,28396,66.0,464.0,120.0,384.0
138568,7843,7,22150,70.0,788.0,406.0,219.0
138569,7843,32,2861,330.0,634.0,67.0,103.0
138570,7844,0,39160,391.0,164.0,171.0,328.0
138571,7844,31,13330,433.0,193.0,84.0,299.0
138572,7844,28,589,404.0,164.0,75.0,28.0
138573,7844,8,28303,368.0,447.0,244.0,215.0
138574,7844,24,17879,528.0,268.0,130.0,274.0
138575,7844,13,1257,390.0,79.0,73.0,35.0
138576,7844,23,3989,601.0,785.0,89.0,109.0
138577,7844,23,3326,349.0,815.0,111.0,88.0
138578,7844,18,84,464.0,452.0,9.0,15.0
138579,7908,23,3088,340.0,876.0,83.0,113.0
138580,7908,23,3013,237.0,896.0,71.0,112.0
138581,7908,10,16013,272.0,407.0,184.0,154.0
138582,7908,1,33343,213.0,175.0,229.0,264.0
138583,7908,43,8077,260.0,354.0,182.0,85.0
138584,7908,31,1852,360.0,182.0,66.0,83.0
138585,7908,31,4820,213.0,188.0,64.0,111.0
138586,7908,33,897,249.0,175.0,100.0,34.0
138587,7908,24,7934,224.0,180.0,130.0,432.0
138588,7908,34,891,332.0,343.0,51.0,27.0
138589,7908,19,2301,288.0,333.0,124.0,44.0
138590,7908,37,897,249.0,175.0,100.0,34.0
138591,7931,31,7095,365.0,331.0,73.0,139.0
138592,7931,32,556,428.0,385.0,28.0,29.0
138593,7931,31,2804,283.0,345.0,48.0,122.0
138594,7931,10,44705,259.0,292.0,208.0,418.0
138595,7931,28,1467,329.0,292.0,123.0,42.0
138596,7931,30,272,412.0,314.0,18.0,23.0
138597,7931,22,1492,343.0,876.0,42.0,61.0
138598,7931,23,3470,323.0,915.0,92.0,60.0
138599,7931,22,704,338.0,764.0,21.0,48.0
138600,7931,23,967,329.0,803.0,25.0,51.0
138601,7931,13,660,404.0,261.0,42.0,23.0
138602,7931,18,352,269.0,556.0,26.0,19.0
138603,8125,14,3815,336.0,99.0,86.0,72.0
138604,8125,25,17615,305.0,204.0,150.0,181.0
138605,8125,1,8862,339.0,339.0,98.0,139.0
138606,8125,6,49095,310.0,466.0,180.0,402.0
138607,8125,23,1207,388.0,865.0,52.0,77.0
138608,8125,23,211,432.0,854.0,13.0,69.0
138609,8125,32,203,441.0,475.0,34.0,21.0
138610,8125,32,252,315.0,466.0,36.0,20.0
138611,8125,31,3288,478.0,240.0,42.0,128.0
138612,8125,35,267,465.0,342.0,7.0,67.0
138613,8125,35,654,435.0,315.0,28.0,161.0
138614,8125,31,8144,446.0,345.0,98.0,160.0
138615,8125,31,3297,258.0,380.0,63.0,111.0
138616,8125,35,503,326.0,335.0,31.0,135.0
138617,8125,31,3291,283.0,257.0,41.0,226.0
138618,8125,3,30890,257.0,343.0,287.0,346.0
138619,8125,4,19656,283.0,231.0,237.0,252.0
138620,8126,13,4134,323.0,195.0,147.0,46.0
138621,8126,28,3211,330.0,286.0,108.0,82.0
138622,8126,29,14920,291.0,286.0,196.0,362.0
138623,8126,31,34456,144.0,358.0,206.0,383.0
138624,8126,31,8585,491.0,350.0,85.0,310.0
138625,8126,4,116018,144.0,311.0,432.0,593.0
138626,8126,32,619,486.0,440.0,33.0,35.0
138627,8126,31,90,317.0,691.0,11.0,16.0
138628,8126,31,272,534.0,604.0,40.0,47.0
138629,8126,16,10032,394.0,343.0,77.0,418.0
138630,8126,0,15795,317.0,286.0,257.0,472.0
138631,8126,24,7988,217.0,322.0,278.0,571.0
138632,8126,34,985,406.0,739.0,46.0,43.0
138633,8126,19,3296,340.0,731.0,147.0,51.0
138634,8126,6,44930,291.0,755.0,212.0,268.0
138635,8145,4,97317,102.0,204.0,372.0,481.0
138636,8145,31,12338,404.0,281.0,70.0,404.0
138637,8145,31,16880,102.0,270.0,119.0,359.0
138638,8145,17,1734,426.0,683.0,40.0,64.0
138639,8145,17,1286,81.0,574.0,59.0,64.0
138640,8145,28,1847,255.0,204.0,128.0,71.0
138641,8145,1,3725,277.0,335.0,65.0,260.0
138642,8145,33,245,277.0,335.0,65.0,8.0
138643,8145,24,11040,368.0,742.0,108.0,237.0
138644,8145,6,59800,206.0,593.0,241.0,430.0
138645,8158,31,15466,662.0,296.0,198.0,184.0
138646,8158,31,18945,48.0,295.0,336.0,144.0
138647,8158,0,25172,424.0,271.0,173.0,313.0
138648,8158,28,1406,507.0,271.0,54.0,67.0
138649,8158,8,78070,9.0,511.0,616.0,169.0
138650,8158,14,24028,362.0,56.0,328.0,238.0
138651,8158,29,13155,358.0,294.0,302.0,247.0
138652,8158,4,85825,48.0,270.0,812.0,367.0
138653,8167,28,1312,311.0,185.0,80.0,57.0
138654,8167,31,11327,210.0,216.0,65.0,320.0
138655,8167,31,9913,427.0,221.0,79.0,273.0
138656,8167,35,596,298.0,241.0,50.0,204.0
138657,8167,35,573,361.0,231.0,44.0,201.0
138658,8167,4,46330,210.0,185.0,296.0,351.0
138659,8167,33,74,343.0,260.0,20.0,5.0
138660,8167,1,19544,253.0,260.0,172.0,250.0
138661,8167,6,43233,253.0,472.0,171.0,404.0
138662,8167,23,1506,318.0,884.0,46.0,91.0
138663,8167,23,261,358.0,834.0,11.0,78.0
138664,8170,4,48938,219.0,208.0,255.0,249.0
138665,8170,8,47758,249.0,436.0,192.0,294.0
138666,8170,31,9098,409.0,245.0,65.0,200.0
138667,8170,31,8854,219.0,240.0,69.0,211.0
138668,8170,19,2511,280.0,340.0,90.0,81.0
138669,8170,32,1339,361.0,387.0,59.0,33.0
